id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
15957,2024-06-17,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1235c/chicago terminal radar approach control facility (TRACON) advised, a319, msp-ord, observed a unmanned aircraft systems (UAS) while eastbound at 7,000 feet, 10 nnw ord.No injuries reported.Law enforcement notified.",2024-06-17T00:00:00Z,41.9786,-87.9047,7000,medium
15958,2024-06-17,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1344c/chicago terminal radar approach control (TRACON) advised, e170, federal aviation regulation (FAR)-ord, reported a black unmanned aircraft systems (UAS) from the 12 of the clock position while W bound at 2,700 feet 12 E ord.No evasive action taken.Fbi notified.",2024-06-17T00:00:00Z,41.9786,-87.9047,2700,medium
15959,2024-06-17,Ontario,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): ontario, ca / unmanned aircraft systems (UAS) sighting/1720p/socal terminal radar approach control (TRACON) advised, b739, bna-lax, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while wsw bound at 7,000 feet 25 E lax.No evasive action taken.Riverside pd notified.",2024-06-17T00:00:00Z,34.0633,-117.6509,7000,medium
15960,2024-06-17,San jose,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san jose, ca / unmanned aircraft systems (UAS) sighting/1704p/norcal terminal radar approach control (TRACON) advised, b738, las-sfo, reported near mid air collision (NMAC) with a black unmanned aircraft systems (UAS) from 400 feet below aircraft (ACFT) while wsw bound at 10,500 feet 18 no earlier (NE) sjc.No evasive action taken.Alameda county sheriff notified.",2024-06-17T17:04:00Z,37.3394,-121.895,10500,medium
15961,2024-06-17,West palm beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): west palm beach, flight level (FL) / unmanned aircraft systems (UAS) sighting/1358e/palm beach approach advised, b738, lga-pbi, observed a unmanned aircraft systems (UAS) while eastbound at 2,000 feet, 6 W pbi.No injuries reported.Palm beach county sheriff notified.",2024-06-17T00:00:00Z,26.6841,-80.0958,2000,low
15962,2024-06-18,Camarillo,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): camarillo, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1245p/camarillo airport traffic control tower (ATCT) advised, pilatus pc12, reported 2 unmanned aircraft systems (UAS) while W bound at 400 feet 1 E cma.No evasive action taken.Venture pd.",2024-06-18T12:45:00Z,34.2167,-119.0833,400,low
15963,2024-06-18,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1155c/chicago terminal radar approach control facility (TRACON) advised, crj2, pia-ord, reported a black unmanned aircraft systems (UAS) at the 12 of the clock position while W bound at 7,000 feet 6 se ord.No evasive action taken.Fbi notified.",2024-06-18T00:00:00Z,41.8781,-87.6298,7000,medium
15964,2024-06-18,Friendly,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): friendly, md / unmanned aircraft systems (UAS) sighting/1025e/potomac terminal radar approach control facility (TRACON) advised, b738, sav-bwi, reported a small, black unmanned aircraft systems (UAS) at the 3 of the clock position while no earlier (NE) bound at 12,000 feet 12 N potomac airfield airport (ARPT) (VKX).No evasive action taken.Charles county pd notified.",2024-06-18T00:00:00Z,38.7167,-76.9833,12000,medium
15965,2024-06-18,Jacksonville,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): jacksonville, flight level (FL) / unmanned aircraft systems (UAS) sighting/1120e/jacksonville airport traffic control tower (ATCT) advised, raytheon h25b, reported a small, white unmanned aircraft systems (UAS) at the 1 of the clock position while E bound at 10,000 feet 4 W jax.No evasive action taken.Duval county sheriff notified.",2024-06-18T00:00:00Z,30.4383,-81.5956,10000,medium
15966,2024-06-18,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1436p/henderson airport traffic control tower (ATCT) advised, evektor ev97, hnd-bvu, reported a grey unmanned aircraft systems (UAS) from the 12 of the clock position while se bound at 3,900 feet 2 se hnd.No evasive action taken.Leo notification not reported.",2024-06-18T14:36:00Z,36.0072,-115.1419,3900,medium
15967,2024-06-18,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1946e/kennedy airport traffic control tower (ATCT) advised, b77w, rome, italy (LIRF)-jfk, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while sw bound at 2,000 feet vcnty jfk.No evasive action taken.Nypd aviation unit notified.",2024-06-18T00:00:00Z,40.6413,-73.7781,2000,medium
15968,2024-06-18,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/0928e/philadelphia airport traffic control tower (ATCT) advised, a319, bdl-phl, reported a black and red unmanned aircraft systems (UAS) while no earlier (NE) bound at 6,000 feet 21 ene woodstown very high frequency omnidirectional range (VOR).No evasive action taken.Philadelphia pd notified.",2024-06-18T00:00:00Z,39.8744,-75.2424,6000,medium
15969,2024-06-18,Poughkeepsie,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): poughkeepsie, ny / unmanned aircraft systems (UAS) sighting/0753e/new york terminal radar approach control (TRACON) advised, cessna c172, reported unmanned aircraft systems (UAS) 100 feet above while S bound at 3,000 feet 3.5 S poughkeepsie.No evasive action taken.New york state police notified.",2024-06-18T00:53:00Z,41.65,-73.9167,3100,medium
15970,2024-06-18,Tallahassee,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): tallahassee, flight level (FL) / unmanned aircraft systems (UAS) sighting/1008e/tallahassee airport traffic control tower (ATCT) advised, crj9, tlh-atl, reported a blue and white unmanned aircraft systems (UAS) while nne bound at 8,500 feet vcnty seminole vor collocated with tacan (VORTAC).No evasive action taken.Leon county sheriff notified.",2024-06-18T00:00:00Z,30.3983,-84.3503,8500,medium
15971,2024-06-18,Teterboro,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): teterboro, nj / unmanned aircraft systems (UAS) sighting/1932e/teterboro airport traffic control tower (ATCT) advised, beech be40, frg-teb, reported a white unmanned aircraft systems (UAS) from the 3 of the clock position while S bound at 1,000 feet 3 E teb.No evasive action taken.Leo notification not reported.",2024-06-18T00:00:00Z,40.8583,-74.0625,1000,medium
15972,2024-06-19,Asheville,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): asheville, nc / unmanned aircraft systems (UAS) sighting/1740e/asheville airport traffic control tower (ATCT) advised, beech be40, unkn-unkn, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while N bound at 6,000 feet 4 northwest (NW) avl.No evasive action taken.Buncombe county sheriff notified.",2024-06-19T00:00:00Z,35.4361,-82.5464,6000,medium
15973,2024-06-19,Daytona beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): daytona beach, flight level (FL) / unmanned aircraft systems (UAS) incident/1632e/daytona beach airport traffic control tower (ATCT) advised, cessna c560, orf-dab, reported a unmanned aircraft systems (UAS) 100 feet off the right wing while ene bound at 1,000 feet 1 wsw dab. Pic disabled autopilot and descended to avoid unmanned aircraft systems (UAS).Volusia county sheriff notified.",2024-06-19T00:00:00Z,29.1821,-81.0558,1000,medium
15974,2024-06-19,Deland,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): deland, flight level (FL) / unmanned aircraft systems (UAS) sighting/1515e/daytona beach airport traffic control tower (ATCT) advised, piper p32r, mqi-lee, reported a white unmanned aircraft systems (UAS) while sse bound at 6,000 feet 5 N ded.No evasive action taken.Volusia county sheriff notified.",2024-06-19T00:00:00Z,29.0183,-81.3007,6000,medium
15975,2024-06-19,Kenton,Delaware,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): kenton, de / unmanned aircraft systems (UAS) sighting/1901e/washington air route traffic control center (ARTCC) advised, crj9, ilm-lga, reported a unmanned aircraft systems (UAS) from the right side while no earlier (NE) bound at fl190 23 no earlier (NE) eno.no evasive action taken.Nj state homeland security notified.",2024-06-19T00:00:00Z,39.1667,-75.5833,19000,medium
15976,2024-06-19,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1045e/new york terminal radar approach control (TRACON) advised, a319, dca-lga, reported a black unmanned aircraft systems (UAS) from the 2 of the clock position while no earlier (NE) bound at 4,000 feet 5 se lga.No evasive action taken.New york pd notified.",2024-06-19T00:00:00Z,40.7794,-73.8721,4000,medium
15977,2024-06-19,West milford,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): west milford, nj / unmanned aircraft systems (UAS) sighting/1717e/boston air route traffic control center (ARTCC) advised, bombardier glex, amsterdam, netherlands (EHAM)-teb, reported a unmanned aircraft systems (UAS) while S bound at 6,000 feet 7.3 N west milford (4n1).No evasive action taken.Orange county sheriff notified.",2024-06-19T00:00:00Z,41.0333,-74.4167,6000,medium
15978,2024-06-20,Colorado springs,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): colorado springs, central office (CO) / unmanned aircraft systems (UAS) sighting/1422m/colorado springs airport traffic control tower (ATCT) advised, cessna c172, cos-cos, reported a white quadcopter unmanned aircraft systems (UAS) 200 feet below the right wing while S bound at 7,200 feet 3 N cos. no evasive action taken.Colorado springs pd notified.",2024-06-20T00:00:00Z,38.8338,-104.7017,7200,medium
15979,2024-06-20,Crestview,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): crestview, flight level (FL) / unmanned aircraft systems (UAS) sighting/1527c/jacksonville air route traffic control center (ARTCC) advised, tex2, reported a black unmanned aircraft systems (UAS) from the 12 of the clock position while N bound at 11,500 feet 29 nnw cew.No evasive action taken.Escambia county sheriff notified.",2024-06-20T00:00:00Z,30.7667,-86.5667,11500,medium
15980,2024-06-20,Jacksonville,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): jacksonville, flight level (FL) / unmanned aircraft systems (UAS) sighting/1114e/jacksonville airport traffic control tower (ATCT) advised, b738, atl-jax, reported a black and silver unmanned aircraft systems (UAS) from the 9 of the clock position while W bound at 1,300 feet 4 W jax.No evasive action taken. Jacksonville airport (ARPT) pd notified.",2024-06-20T00:00:00Z,30.4953,-81.6881,1300,medium
15981,2024-06-20,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1820p/socal terminal radar approach control (TRACON) advised, b38m, cle-lax, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while E bound at 7,200 feet 20 ene lax.No evasive action taken.Lasd notified.",2024-06-20T00:00:00Z,34.0522,-118.2437,7200,medium
15982,2024-06-20,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1830p/socal terminal radar approach control (TRACON) advised, b738, slc-lax, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while E bound at 7,200 feet 20 ene lax.No evasive action taken.Lasd notified.",2024-06-20T18:30:00Z,33.9416,-118.4085,7200,low
15983,2024-06-20,Raleigh/durham,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): raleigh / durham, nc / unmanned aircraft systems (UAS) sighting/1921e/raleigh airport traffic control tower (ATCT) advised, piper p28a, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while sw bound at 3,500 feet 7 nnw rdu.No evasive action taken.Durham county sheriff notified.",2024-06-20T00:00:00Z,35.8779,-78.7472,3500,medium
15984,2024-06-20,Reno,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): reno, nv / unmanned aircraft systems (UAS) sighting/1133p/norcal terminal radar approach control (TRACON) advised, b738, rno-phx, reported a unmanned aircraft systems (UAS) at the 12 of the clock position while S bound at 7,000 feet 9 northwest (NW) mustang vor collocated with tacan (VORTAC) (FMG).No evasive action taken.Washoe county sheriff notified.",2024-06-20T11:33:00Z,39.5833,-119.7667,7000,medium
